180,259,40856,1,2,1:0:0:0:
284,80,42175,5,0,1:0:0:0:
220,124,42505,1,0,1:0:0:0:
256,192,42834,1,0,1:0:0:0:
352,124,43494,1,0,1:0:0:0:
292,104,43823,1,0,1:0:0:0:
224,116,44153,5,2,1:0:0:0:
180,160,44235,1,2,1:0:0:0:
180,220,44318,1,2,1:0:0:0:
224,264,44400,1,2,1:0:0:0:
288,260,44483,1,2,1:0:0:0:
336,220,44565,1,2,1:0:0:0:
336,160,44647,1,2,1:0:0:0:
288,116,44730,1,2,1:0:0:0:
228,100,44812,5,0,1:0:0:0:
132,256,45142,1,0,1:0:0:0:
256,192,45142,1,4,1:0:0:0:
180,288,45307,1,0,1:0:0:0:
164,128,45801,5,0,1:0:0:0:
256,192,45801,1,4,1:0:0:0:
132,256,46131,1,0,1:0:0:0:
180,288,46296,1,0,1:0:0:0:
256,192,46461,1,4,1:0:0:0:
172,104,46790,5,0,1:0:0:0:
256,192,47120,1,4,1:0:0:0:
128,196,47120,1,0,1:0:0:0:
168,288,47450,5,0,1:0:0:0:
256,192,47779,1,4,1:0:0:0:
108,140,47779,1,0,1:0:0:0:
144,116,47944,1,0,1:0:0:0:
180,96,48109,1,0,1:0:0:0:
256,192,48439,1,4,1:0:0:0:
144,36,48604,5,0,1:0:0:0:
256,192,49098,1,4,1:0:0:0:
124,160,49098,1,0,1:0:0:0:
240,96,49593,1,0,1:0:0:0:
256,192,49757,1,4,1:0:0:0:
376,92,50087,5,0,1:0:0:0:
256,192,50417,1,4,1:0:0:0:
404,252,50582,1,0,1:0:0:0:
340,272,50746,1,0,1:0:0:0:
256,192,51076,1,4,1:0:0:0:
404,128,51076,1,0,1:0:0:0:
368,12,51406,1,0,1:0:0:0:
256,192,51735,1,4,1:0:0:0:
352,80,51900,1,0,1:0:0:0:
256,192,52395,1,4,1:0:0:0:
340,148,52395,1,0,1:0:0:0:
256,192,52724,5,0,1:0:0:0:
256,192,53054,1,4,1:0:0:0:
256,192,53713,1,4,1:0:0:0:
328,284,54043,1,0,1:0:0:0:
256,192,54373,1,4,1:0:0:0:
348,236,54373,1,0,1:0:0:0:
364,184,54702,1,0,1:0:0:0:
256,192,55032,1,4,1:0:0:0:
364,136,55032,1,0,1:0:0:0:
300,96,55362,5,0,1:0:0:0:
380,256,55691,1,0,1:0:0:0:
256,192,55691,1,4,1:0:0:0:
332,288,55856,1,0,1:0:0:0:
348,128,56351,5,0,1:0:0:0:
256,192,56351,1,4,1:0:0:0:
380,256,56680,1,0,1:0:0:0:
332,288,56845,1,0,1:0:0:0:
256,192,57010,1,4,1:0:0:0:
340,104,57340,5,0,1:0:0:0:
256,192,57669,1,4,1:0:0:0:
384,196,57669,1,0,1:0:0:0:
344,288,57999,5,0,1:0:0:0:
256,192,58329,1,4,1:0:0:0:
372,96,58494,1,0,1:0:0:0:
256,192,58988,1,4,1:0:0:0:
368,36,58988,5,0,1:0:0:0:
412,60,59318,1,0,1:0:0:0:
256,192,59647,1,4,1:0:0:0:
300,72,59977,1,0,1:0:0:0:
256,192,60307,1,4,1:0:0:0:
212,80,60307,1,0,1:0:0:0:
136,92,60636,5,0,1:0:0:0:
256,192,60966,1,4,1:0:0:0:
256,192,61625,1,4,1:0:0:0:
88,244,61625,1,0,1:0:0:0:
128,184,61955,1,0,1:0:0:0:
256,192,62285,1,4,1:0:0:0:
144,76,62615,1,0,1:0:0:0:
256,192,62944,1,4,1:0:0:0:
172,148,62944,1,0,1:0:0:0:
256,192,63274,5,0,1:0:0:0:
256,192,63604,1,4,1:0:0:0:
256,192,64263,1,4,1:0:0:0:
256,192,64922,1,4,1:0:0:0:
256,192,65582,1,4,1:0:0:0:
340,128,65911,5,0,1:0:0:0:
256,192,66241,1,4,1:0:0:0:
272,292,66241,1,0,1:0:0:0:
316,308,66406,1,0,1:0:0:0:
256,192,66900,1,4,1:0:0:0:
320,264,66900,5,0,1:0:0:0:
344,204,66983,1,2,1:0:0:0:
340,140,67065,1,2,1:0:0:0:
284,100,67147,1,2,1:0:0:0:
224,108,67230,1,0,1:0:0:0:
180,144,67477,1,0,1:0:0:0:
256,192,67560,1,4,1:0:0:0:
140,172,67724,1,0,1:0:0:0:
124,224,67889,5,0,1:0:0:0:
160,260,67972,1,2,1:0:0:0:
192,288,68054,1,2,1:0:0:0:
236,300,68136,1,2,1:0:0:0:
256,192,68219,1,4,1:0:0:0:
272,300,68219,1,2,1:0:0:0:
312,284,68301,1,2,1:0:0:0:
340,264,68384,1,2,1:0:0:0:
376,240,68466,1,2,1:0:0:0:
388,196,68549,5,0,1:0:0:0:
256,192,68878,1,4,1:0:0:0:
332,260,69043,1,0,1:0:0:0:
368,124,69373,1,0,1:0:0:0:
256,192,69538,1,4,1:0:0:0:
344,72,69538,1,0,1:0:0:0:
288,52,69702,1,0,1:0:0:0:
212,68,69867,1,0,1:0:0:0:
256,192,70197,1,4,1:0:0:0:
112,148,70362,1,0,1:0:0:0:
256,192,70856,1,4,1:0:0:0:
132,248,70856,5,0,1:0:0:0:
196,280,70939,1,2,1:0:0:0:
264,300,71021,1,2,1:0:0:0:
332,308,71104,1,2,1:0:0:0:
408,312,71186,1,0,1:0:0:0:
408,312,71433,1,0,1:0:0:0:
256,192,71516,1,4,1:0:0:0:
412,312,71680,1,0,1:0:0:0:
256,192,72175,1,4,1:0:0:0:
404,204,72175,1,0,1:0:0:0:
400,76,72505,5,0,1:0:0:0:
405,78,72752,1,0,1:0:0:0:
256,192,72834,1,4,1:0:0:0:
405,78,72999,1,0,1:0:0:0:
343,37,73164,5,0,1:0:0:0:
286,37,73246,1,2,1:0:0:0:
231,38,73329,1,2,1:0:0:0:
178,38,73411,1,2,1:0:0:0:
256,192,73494,1,4,1:0:0:0:
176,76,73494,1,2,1:0:0:0:
233,76,73576,1,2,1:0:0:0:
288,77,73658,1,2,1:0:0:0:
341,77,73741,1,2,1:0:0:0:
401,105,73823,5,0,1:0:0:0:
400,174,74071,1,0,1:0:0:0:
256,192,74153,1,4,1:0:0:0:
399,239,74318,1,0,1:0:0:0:
397,272,74483,1,0,1:0:0:0:
256,192,74812,1,4,1:0:0:0:
303,300,74812,1,0,1:0:0:0:
286,303,74895,1,2,1:0:0:0:
265,303,74977,1,2,1:0:0:0:
238,303,75060,1,2,1:0:0:0:
215,303,75142,5,0,1:0:0:0:
256,192,75472,1,4,1:0:0:0:
105,193,75636,1,4,1:0:0:0:
406,193,75636,1,4,1:0:0:0:
256,192,76131,1,4,1:0:0:0:
256,81,76131,1,4,1:0:0:0:
256,308,76131,1,4,1:0:0:0:
160,120,76461,1,0,1:0:0:0:
256,192,76790,1,4,1:0:0:0:
312,99,76955,1,0,1:0:0:0:
256,192,77450,1,4,1:0:0:0:
419,211,77450,5,0,1:0:0:0:
398,242,77532,1,2,1:0:0:0:
372,272,77615,1,2,1:0:0:0:
341,305,77697,1,2,1:0:0:0:
311,336,77779,1,0,1:0:0:0:
256,192,78109,1,4,1:0:0:0:
168,240,78274,1,0,1:0:0:0:
256,192,78768,1,4,1:0:0:0:
90,205,78768,5,0,1:0:0:0:
111,236,78851,1,2,1:0:0:0:
137,265,78933,1,2,1:0:0:0:
169,298,79016,1,2,1:0:0:0:
199,329,79098,1,0,1:0:0:0:
71,319,79428,1,0,1:0:0:0:
256,192,79428,1,4,1:0:0:0:
199,258,79757,1,0,1:0:0:0:
69,218,80087,1,0,1:0:0:0:
256,192,80087,1,4,1:0:0:0:
140,132,80417,5,0,1:0:0:0:
165,88,80582,1,0,1:0:0:0:
256,192,80746,1,4,1:0:0:0:
203,63,80746,1,0,1:0:0:0:
252,50,80911,1,0,1:0:0:0:
300,60,81076,1,0,1:0:0:0:
344,88,81241,1,0,1:0:0:0:
256,192,81406,1,4,1:0:0:0:
380,124,81406,1,0,1:0:0:0:
396,164,81571,1,0,1:0:0:0:
404,216,81735,5,0,1:0:0:0:
384,256,81818,1,2,1:0:0:0:
344,292,81900,1,2,1:0:0:0:
300,304,81983,1,2,1:0:0:0:
256,192,82065,1,4,1:0:0:0:
256,304,82065,1,2,1:0:0:0:
212,296,82147,1,2,1:0:0:0:
172,276,82230,1,2,1:0:0:0:
144,240,82312,1,2,1:0:0:0:
136,180,82395,5,2,1:0:0:0:
148,132,82477,1,2,1:0:0:0:
180,96,82560,1,2,1:0:0:0:
220,76,82642,1,2,1:0:0:0:
256,192,82724,1,4,1:0:0:0:
268,76,82724,1,2,1:0:0:0:
312,84,82807,1,2,1:0:0:0:
356,104,82889,1,2,1:0:0:0:
384,136,82972,1,2,1:0:0:0:
392,152,83054,5,2,1:0:0:0:
396,166,83136,1,2,1:0:0:0:
400,184,83219,1,2,1:0:0:0:
400,204,83301,1,2,1:0:0:0:
256,192,83384,1,4,1:0:0:0:
400,217,83384,1,2,1:0:0:0:
399,231,83466,1,2,1:0:0:0:
398,243,83549,1,2,1:0:0:0:
398,252,83631,1,2,1:0:0:0:
396,263,83713,1,2,1:0:0:0:
393,275,83796,1,2,1:0:0:0:
391,285,83878,1,2,1:0:0:0:
387,297,83961,1,2,1:0:0:0:
381,307,84043,1,2,1:0:0:0:
256,192,84043,1,4,1:0:0:0:
374,318,84125,1,2,1:0:0:0:
367,327,84208,1,2,1:0:0:0:
357,336,84290,1,2,1:0:0:0:
344,344,84373,5,0,1:0:0:0:
228,304,84702,1,2,1:0:0:0:
256,192,84702,1,4,1:0:0:0:
257,265,85032,1,0,1:0:0:0:
257,265,85197,1,0,1:0:0:0:
257,193,85362,1,4,1:0:0:0:
257,265,85362,1,0,1:0:0:0:
257,265,85527,1,0,1:0:0:0:
258,299,85691,5,2,1:0:0:0:
183,263,85774,1,2,1:0:0:0:
149,194,85856,1,2,1:0:0:0:
183,122,85939,1,2,1:0:0:0:
257,193,86021,1,4,1:0:0:0:
255,87,86021,1,2,1:0:0:0:
326,123,86104,1,2,1:0:0:0:
366,195,86186,1,2,1:0:0:0:
333,254,86268,1,2,1:0:0:0:
257,300,86351,1,2,1:0:0:0:
183,263,86433,1,2,1:0:0:0:
149,194,86516,1,2,1:0:0:0:
183,122,86598,1,2,1:0:0:0:
257,193,86680,1,4,1:0:0:0:
255,87,86680,1,2,1:0:0:0:
326,123,86763,1,2,1:0:0:0:
366,195,86845,1,2,1:0:0:0:
329,261,86928,1,2,1:0:0:0:
282,302,87010,5,0,1:0:0:0:
256,192,87340,1,4,1:0:0:0:
409,250,87505,1,0,1:0:0:0:
387,269,87669,1,0,1:0:0:0:
256,192,87999,1,4,1:0:0:0:
336,179,87999,1,0,1:0:0:0:
381,124,88164,1,0,1:0:0:0:
449,112,88329,1,0,1:0:0:0:
256,192,88658,1,4,1:0:0:0:
409,300,88823,1,0,1:0:0:0:
387,319,88988,1,0,1:0:0:0:
256,192,89318,1,4,1:0:0:0:
340,221,89318,1,0,1:0:0:0:
386,167,89483,1,0,1:0:0:0:
454,154,89647,1,0,1:0:0:0:
256,192,89977,1,4,1:0:0:0:
409,250,89977,1,0,1:0:0:0:
387,269,90142,1,0,1:0:0:0:
321,121,90472,1,0,1:0:0:0:
256,192,90636,1,4,1:0:0:0:
361,87,90636,1,0,1:0:0:0:
409,66,90801,1,0,1:0:0:0:
457,50,90966,1,0,1:0:0:0:
256,192,91296,1,4,1:0:0:0:
436,184,91296,1,0,1:0:0:0:
414,204,91461,1,0,1:0:0:0:
319,97,91790,5,0,1:0:0:0:
267,85,91955,1,0,1:0:0:0:
256,192,91955,1,4,1:0:0:0:
214,79,92120,1,0,1:0:0:0:
158,76,92285,1,0,1:0:0:0:
104,197,92615,1,0,1:0:0:0:
256,192,92615,1,4,1:0:0:0:
125,230,92779,1,0,1:0:0:0:
198,111,93109,5,0,1:0:0:0:
256,192,93274,1,4,1:0:0:0:
155,89,93274,1,0,1:0:0:0:
107,82,93439,1,0,1:0:0:0:
60,79,93604,1,0,1:0:0:0:
256,192,93933,1,4,1:0:0:0:
104,197,93933,1,0,1:0:0:0:
125,230,94098,1,0,1:0:0:0:
172,135,94593,1,0,1:0:0:0:
256,192,94593,1,4,1:0:0:0:
156,96,94757,1,0,1:0:0:0:
132,52,94922,1,0,1:0:0:0:
172,40,95087,1,0,1:0:0:0:
256,192,95252,1,4,1:0:0:0:
216,28,95252,1,0,1:0:0:0:
208,76,95417,1,0,1:0:0:0:
252,64,95582,1,0,1:0:0:0:
300,56,95746,1,0,1:0:0:0:
256,192,95911,1,4,1:0:0:0:
284,104,95911,1,0,1:0:0:0:
332,96,96076,1,0,1:0:0:0:
380,88,96241,1,0,1:0:0:0:
256,192,96571,1,4,1:0:0:0:
256,192,97230,1,4,1:0:0:0:
120,192,97230,1,4,1:0:0:0:
408,192,97230,1,4,1:0:0:0:
256,305,97560,1,0,1:0:0:0:
256,192,97889,1,4,1:0:0:0:
256,305,98219,1,0,1:0:0:0:
256,192,98549,1,4,1:0:0:0:
256,305,98878,1,0,1:0:0:0:
256,192,99208,1,4,1:0:0:0:
256,305,99538,1,0,1:0:0:0:
256,192,99867,1,4,1:0:0:0:
256,305,100197,1,0,1:0:0:0:
256,192,100527,1,4,1:0:0:0:
256,305,100856,1,0,1:0:0:0:
256,305,101516,1,0,1:0:0:0:
256,305,102175,1,0,1:0:0:0:
256,305,102834,1,0,1:0:0:0:
256,256,103494,1,0,1:0:0:0:
256,216,104153,1,0,1:0:0:0:
256,180,104812,1,0,1:0:0:0:
256,140,105472,1,0,1:0:0:0:
256,104,106131,1,0,1:0:0:0:
256,60,106790,1,0,1:0:0:0:
152,140,108109,5,0,1:0:0:0:
388,168,110746,5,0,1:0:0:0:
216,300,113384,5,0,1:0:0:0:
188,140,114702,1,0,1:0:0:0:
424,280,116021,1,0,1:0:0:0:
340,68,118658,5,0,1:0:0:0:
92,40,121296,5,0,1:0:0:0:
116,240,123933,5,0,1:0:0:0:
212,124,125252,1,0,1:0:0:0:
236,348,126571,1,0,1:0:0:0:
