349,296,22277,1,0,1:0:0:0:
349,296,22420,1,0,1:0:0:0:
349,296,22563,1,0,1:0:0:0:
177,297,22706,1,0,1:0:0:0:
177,297,22848,1,0,1:0:0:0:
177,297,22991,1,0,1:0:0:0:
256,233,23134,1,0,1:0:0:0:
253,138,23456,1,0,1:0:0:0:
256,47,23777,1,0,1:0:0:0:
255,196,23991,1,0,1:0:0:0:
143,113,24206,1,0,1:0:0:0:
143,113,24313,1,2,1:0:0:0:
143,113,24420,1,2,1:0:0:0:
209,82,24634,1,0,1:0:0:0:
298,78,24848,1,0,1:0:0:0:
372,85,25063,1,0,1:0:0:0:
424,137,25277,1,0,1:0:0:0:
351,249,25706,1,0,1:0:0:0:
351,249,25813,1,2,1:0:0:0:
351,249,25920,1,2,1:0:0:0:
178,194,26134,1,0,1:0:0:0:
178,194,26241,1,2,1:0:0:0:
178,194,26348,1,2,1:0:0:0:
206,90,26563,1,0,1:0:0:0:
388,119,26884,1,0,1:0:0:0:
371,138,26991,1,0,1:0:0:0:
385,228,27206,1,0,1:0:0:0:
325,299,27420,1,2,1:0:0:0:
315,145,27634,1,0,1:0:0:0:
260,76,27848,1,0,1:0:0:0:
226,203,28063,1,0,1:0:0:0:
172,120,28277,1,0,1:0:0:0:
172,120,28706,1,2,1:0:0:0:
209,163,28759,1,2,1:0:0:0:
251,202,28813,1,2,1:0:0:0:
288,238,28866,1,2,1:0:0:0:
256,89,29134,1,0,1:0:0:0:
196,116,29348,1,0,1:0:0:0:
163,166,29563,1,0,1:0:0:0:
155,223,29777,1,0,1:0:0:0:
179,271,29991,1,0,1:0:0:0:
241,261,30206,1,0,1:0:0:0:
244,226,30313,1,0,1:0:0:0:
246,210,30527,1,0,1:0:0:0:
241,261,30634,1,0,1:0:0:0:
326,270,30848,1,0,1:0:0:0:
351,232,31063,1,0,1:0:0:0:
358,180,31277,1,0,1:0:0:0:
329,127,31491,1,0,1:0:0:0:
294,83,31706,1,0,1:0:0:0:
243,72,31920,1,0,1:0:0:0:
190,83,32134,1,0,1:0:0:0:
152,115,32348,1,0,1:0:0:0:
225,83,32563,1,0,1:0:0:0:
281,90,32777,1,0,1:0:0:0:
333,114,32991,1,0,1:0:0:0:
347,162,33206,1,0,1:0:0:0:
350,213,33420,1,0,1:0:0:0:
328,251,33634,1,0,1:0:0:0:
290,280,33848,1,0,1:0:0:0:
235,283,34063,1,0,1:0:0:0:
235,242,34170,1,0,1:0:0:0:
235,242,34277,1,2,1:0:0:0:
150,217,34491,1,0,1:0:0:0:
139,191,34598,1,0,1:0:0:0:
134,159,34706,1,0,1:0:0:0:
161,96,34920,1,0,1:0:0:0:
221,65,35134,1,0,1:0:0:0:
276,62,35348,1,0,1:0:0:0:
328,73,35563,1,0,1:0:0:0:
355,118,35777,1,0,1:0:0:0:
256,89,35991,1,0,1:0:0:0:
196,116,36206,1,0,1:0:0:0:
163,166,36420,1,0,1:0:0:0:
155,223,36634,1,0,1:0:0:0:
179,271,36848,1,0,1:0:0:0:
241,261,37063,1,0,1:0:0:0:
244,226,37170,1,0,1:0:0:0:
246,210,37384,1,0,1:0:0:0:
241,261,37491,1,0,1:0:0:0:
326,270,37706,1,0,1:0:0:0:
351,232,37920,1,0,1:0:0:0:
358,180,38134,1,0,1:0:0:0:
329,127,38348,1,0,1:0:0:0:
294,83,38563,1,0,1:0:0:0:
243,72,38777,1,0,1:0:0:0:
190,83,38991,1,0,1:0:0:0:
152,115,39206,1,0,1:0:0:0:
225,83,39420,1,0,1:0:0:0:
281,90,39634,1,0,1:0:0:0:
333,114,39848,1,0,1:0:0:0:
347,162,40063,1,0,1:0:0:0:
350,213,40277,1,0,1:0:0:0:
328,251,40491,1,0,1:0:0:0:
290,280,40706,1,0,1:0:0:0:
235,283,40920,1,0,1:0:0:0:
235,242,41027,1,0,1:0:0:0:
235,242,41134,1,2,1:0:0:0:
150,217,41348,1,0,1:0:0:0:
139,191,41456,1,0,1:0:0:0:
134,159,41563,1,0,1:0:0:0:
161,96,41777,1,0,1:0:0:0:
187,80,41884,1,0,1:0:0:0:
203,74,41991,1,2,1:0:0:0:
256,192,42420,1,2,1:0:0:0:
324,98,42848,1,2,1:0:0:0:
284,144,42875,1,2,1:0:0:0:
242,188,42902,1,2,1:0:0:0:
198,231,42929,1,2,1:0:0:0:
157,274,42956,1,2,1:0:0:0:
270,314,43063,1,2,1:0:0:0:
389,281,43170,1,2,1:0:0:0:
341,335,43277,1,2,1:0:0:0:
169,93,43491,1,0,1:0:0:0:
175,281,43706,1,2,1:0:0:0:
224,64,43920,1,0,1:0:0:0:
268,273,44134,1,2,1:0:0:0:
293,82,44348,1,0,1:0:0:0:
199,293,44563,1,2,1:0:0:0:
353,96,44777,1,0,1:0:0:0:
333,323,44991,1,2,1:0:0:0:
188,83,45206,1,0,1:0:0:0:
126,298,45420,1,2,1:0:0:0:
131,60,45634,1,0,1:0:0:0:
225,297,45848,1,2,1:0:0:0:
259,100,46063,1,0,1:0:0:0:
169,93,46277,1,0,1:0:0:0:
175,281,46491,1,2,1:0:0:0:
224,64,46706,1,0,1:0:0:0:
268,273,46920,1,2,1:0:0:0:
293,82,47134,1,0,1:0:0:0:
199,293,47348,1,2,1:0:0:0:
353,96,47563,1,0,1:0:0:0:
333,323,47777,1,2,1:0:0:0:
188,83,47991,1,0,1:0:0:0:
126,298,48206,1,2,1:0:0:0:
131,60,48420,1,0,1:0:0:0:
225,297,48634,1,2,1:0:0:0:
259,100,48848,1,0,1:0:0:0:
322,184,49063,1,0,1:0:0:0:
295,263,49277,1,0,1:0:0:0:
210,314,49491,1,0,1:0:0:0:
254,192,49706,1,0,1:0:0:0:
254,192,49759,1,2,1:0:0:0:
254,192,49813,1,2,1:0:0:0:
254,192,49866,1,2,1:0:0:0:
254,192,49920,1,2,1:0:0:0:
254,192,49973,1,2,1:0:0:0:
254,192,50027,1,2,1:0:0:0:
254,192,50081,1,2,1:0:0:0:
263,193,50134,1,2,1:0:0:0:
254,192,50188,1,2,1:0:0:0:
266,193,50241,1,2,1:0:0:0:
247,191,50295,1,2,1:0:0:0:
272,193,50348,1,2,1:0:0:0:
241,191,50402,1,2,1:0:0:0:
278,194,50456,1,2,1:0:0:0:
238,191,50509,1,2,1:0:0:0:
263,193,50563,1,2,1:0:0:0:
254,192,50616,1,2,1:0:0:0:
266,193,50670,1,2,1:0:0:0:
247,191,50723,1,2,1:0:0:0:
272,193,50777,1,2,1:0:0:0:
241,191,50831,1,2,1:0:0:0:
278,194,50884,1,2,1:0:0:0:
238,191,50938,1,2,1:0:0:0:
263,193,50991,1,2,1:0:0:0:
254,192,51045,1,2,1:0:0:0:
266,193,51098,1,2,1:0:0:0:
247,191,51152,1,2,1:0:0:0:
272,193,51205,1,2,1:0:0:0:
241,191,51259,1,2,1:0:0:0:
278,194,51313,1,2,1:0:0:0:
238,191,51366,1,2,1:0:0:0:
263,193,51420,1,2,1:0:0:0:
254,192,51473,1,2,1:0:0:0:
266,193,51527,1,2,1:0:0:0:
247,191,51581,1,2,1:0:0:0:
272,193,51634,1,2,1:0:0:0:
241,191,51688,1,2,1:0:0:0:
278,194,51741,1,2,1:0:0:0:
238,191,51795,1,2,1:0:0:0:
263,193,51848,1,2,1:0:0:0:
254,192,51902,1,2,1:0:0:0:
266,193,51955,1,2,1:0:0:0:
247,191,52009,1,2,1:0:0:0:
272,193,52063,1,2,1:0:0:0:
241,191,52116,1,2,1:0:0:0:
278,194,52170,1,2,1:0:0:0:
238,191,52223,1,2,1:0:0:0:
254,192,52277,1,2,1:0:0:0:
256,190,56563,5,0,1:0:0:0:
