108,192,44807,1,2,2:0:0:0:
180,68,45276,1,2,2:0:0:0:
320,100,45745,5,2,2:0:0:0:
352,168,45979,1,2,2:0:0:0:
352,240,46213,1,2,2:0:0:0:
296,300,46448,1,2,2:0:0:0:
208,300,46682,1,2,2:0:0:0:
140,240,46916,1,2,2:0:0:0:
144,156,47151,1,2,2:0:0:0:
208,96,47385,1,2,2:0:0:0:
292,96,47620,1,2,2:0:0:0:
352,168,47854,1,2,2:0:0:0:
352,240,48088,1,2,2:0:0:0:
296,300,48323,1,2,2:0:0:0:
208,300,48557,1,2,2:0:0:0:
140,240,48791,1,2,2:0:0:0:
144,156,49026,1,2,2:0:0:0:
208,96,49260,1,2,2:0:0:0:
312,96,49495,5,0,2:0:0:0:
280,152,49612,1,2,2:0:0:0:
248,204,49729,1,2,2:0:0:0:
216,256,49846,1,2,2:0:0:0:
256,304,49963,1,0,2:0:0:0:
284,248,50080,1,2,2:0:0:0:
312,200,50198,1,2,2:0:0:0:
344,152,50315,1,2,2:0:0:0:
328,104,50432,1,0,2:0:0:0:
300,84,50491,1,2,2:0:0:0:
268,76,50549,1,2,2:0:0:0:
232,72,50608,1,2,2:0:0:0:
196,76,50666,1,2,2:0:0:0:
164,88,50725,1,2,2:0:0:0:
148,120,50784,1,2,2:0:0:0:
144,156,50842,1,2,2:0:0:0:
156,188,50901,1,2,2:0:0:0:
180,212,50959,1,2,2:0:0:0:
208,232,51018,1,2,2:0:0:0:
240,248,51077,1,2,2:0:0:0:
272,264,51135,1,2,2:0:0:0:
304,276,51194,1,2,2:0:0:0:
336,288,51252,1,2,2:0:0:0:
368,296,51311,1,2,2:0:0:0:
404,304,51370,1,2,2:0:0:0:
300,96,52190,1,0,2:0:0:0:
256,280,52424,1,0,2:0:0:0:
128,140,52659,1,0,2:0:0:0:
256,192,53245,1,0,2:0:0:0:
384,112,53713,1,0,2:0:0:0:
356,92,53830,1,0,2:0:0:0:
324,80,53948,1,0,2:0:0:0:
288,72,54065,1,0,2:0:0:0:
152,108,54416,1,0,2:0:0:0:
100,188,54651,1,0,2:0:0:0:
136,276,54885,1,0,2:0:0:0:
232,320,55120,1,0,2:0:0:0:
388,316,55471,1,0,2:0:0:0:
292,316,55940,1,0,2:0:0:0:
252,316,55998,1,2,2:0:0:0:
212,316,56057,1,2,2:0:0:0:
212,248,56174,1,0,2:0:0:0:
252,248,56233,1,2,2:0:0:0:
292,248,56291,1,2,2:0:0:0:
292,316,56409,1,0,2:0:0:0:
252,316,56467,1,2,2:0:0:0:
212,316,56526,1,2,2:0:0:0:
256,68,56760,1,0,2:0:0:0:
384,156,56995,1,0,2:0:0:0:
384,280,57463,1,0,2:0:0:0:
356,300,57580,1,0,2:0:0:0:
324,312,57698,1,0,2:0:0:0:
288,320,57815,1,0,2:0:0:0:
152,284,58166,1,0,2:0:0:0:
100,204,58401,1,0,2:0:0:0:
136,116,58635,1,0,2:0:0:0:
232,72,58870,1,0,2:0:0:0:
388,76,59221,1,0,2:0:0:0:
388,172,59690,5,4,2:0:0:0:
160,300,59690,1,4,2:0:0:0:
204,68,59807,1,4,2:0:0:0:
356,304,59807,1,4,2:0:0:0:
252,188,59924,1,4,2:0:0:0:
76,184,59924,1,4,2:0:0:0:
296,112,60041,1,4,2:0:0:0:
260,300,60041,1,4,2:0:0:0:
136,132,60159,1,4,2:0:0:0:
436,260,60159,1,4,2:0:0:0:
440,52,60276,1,4,2:0:0:0:
200,224,60276,1,4,2:0:0:0:
132,232,60745,1,0,2:0:0:0:
104,112,61213,1,0,2:0:0:0:
132,92,61330,1,0,2:0:0:0:
164,80,61448,1,0,2:0:0:0:
200,72,61565,1,0,2:0:0:0:
336,108,61916,1,0,2:0:0:0:
388,188,62151,1,0,2:0:0:0:
352,276,62385,1,0,2:0:0:0:
256,320,62620,1,0,2:0:0:0:
100,316,62971,1,0,2:0:0:0:
